Simulation,Team,Player_1_Name,Player_1_Position,Player_1_Team,Player_2_Name,Player_2_Position,Player_2_Team,Player_3_Name,Player_3_Position,Player_3_Team,Player_4_Name,Player_4_Position,Player_4_Team,Player_5_Name,Player_5_Position,Player_5_Team,Player_6_Name,Player_6_Position,Player_6_Team
234,Team 1399,Christian McCaffrey,RB,San Francisco 49ers,Garrett Wilson,WR,NY Jets,Jahmyr Gibbs,RB,Detroit Lions,Jaylen Waddle,WR,Miami Dolphins,Kyler Murray,QB,Arizona Cardinals,Trey McBride,TE,Arizona Cardinals
234,Team 1400,CeeDee Lamb,WR,Dallas Cowboys,Marvin Harrison,WR,Arizona Cardinals,Drake London,WR,Atlanta Falcons,Kyren Williams,RB,Los Angeles Rams,Dak Prescott,QB,Dallas Cowboys,Jake Ferguson,TE,Dallas Cowboys
234,Team 1401,Amon-Ra St. Brown,WR,Detroit Lions,A.J. Brown,WR,Philadelphia Eagles,Brandon Aiyuk,WR,San Francisco 49ers,De'Von Achane,RB,Miami Dolphins,Brock Purdy,QB,San Francisco 49ers,Sam LaPorta,TE,Detroit Lions
234,Team 1402,Tyreek Hill,WR,Miami Dolphins,Puka Nacua,WR,Los Angeles Rams,Jonathan Taylor,RB,Indianapolis Colts,Davante Adams,WR,Las Vegas Raiders,Brock Bowers,TE,Las Vegas Raiders,Patrick Mahomes,QB,Kansas City Chiefs
234,Team 1403,Ja'Marr Chase,WR,Cincinnati Bengals,Bijan Robinson,RB,Atlanta Falcons,Deebo Samuel,WR,San Francisco 49ers,Saquon Barkley,RB,Philadelphia Eagles,Joe Burrow,QB,Cincinnati Bengals,Dallas Goedert,TE,Philadelphia Eagles
234,Team 1404,Justin Jefferson,WR,Minnesota Vikings,Breece Hall,RB,NY Jets,Nico Collins,WR,Houston Texans,Chris Olave,WR,New Orleans Saints,David Njoku,TE,Cleveland Browns,Josh Allen,QB,Buffalo Bills
235,Team 1405,Christian McCaffrey,RB,San Francisco 49ers,Marvin Harrison,WR,Arizona Cardinals,Jahmyr Gibbs,RB,Detroit Lions,Brandon Aiyuk,WR,San Francisco 49ers,Anthony Richardson,QB,Indianapolis Colts,Mark Andrews,TE,Baltimore Ravens
235,Team 1406,CeeDee Lamb,WR,Dallas Cowboys,Garrett Wilson,WR,NY Jets,Jonathan Taylor,RB,Indianapolis Colts,Davante Adams,WR,Las Vegas Raiders,Jake Ferguson,TE,Dallas Cowboys,Caleb Williams,QB,Chicago Bears
235,Team 1407,Ja'Marr Chase,WR,Cincinnati Bengals,Puka Nacua,WR,Los Angeles Rams,Drake London,WR,Atlanta Falcons,Kyren Williams,RB,Los Angeles Rams,Joe Burrow,QB,Cincinnati Bengals,Pat Freiermuth,TE,Pittsburgh Steelers
235,Team 1408,Tyreek Hill,WR,Miami Dolphins,A.J. Brown,WR,Philadelphia Eagles,Nico Collins,WR,Houston Texans,De'Von Achane,RB,Miami Dolphins,Dalton Schultz,TE,Houston Texans,Tua Tagovailoa,QB,Miami Dolphins
235,Team 1409,Justin Jefferson,WR,Minnesota Vikings,Bijan Robinson,RB,Atlanta Falcons,Deebo Samuel,WR,San Francisco 49ers,Saquon Barkley,RB,Philadelphia Eagles,Brock Purdy,QB,San Francisco 49ers,Trey McBride,TE,Arizona Cardinals
235,Team 1410,Amon-Ra St. Brown,WR,Detroit Lions,Breece Hall,RB,NY Jets,Chris Olave,WR,New Orleans Saints,Jaylen Waddle,WR,Miami Dolphins,Sam LaPorta,TE,Detroit Lions,Jared Goff,QB,Detroit Lions
236,Team 1411,Christian McCaffrey,RB,San Francisco 49ers,Garrett Wilson,WR,NY Jets,Drake London,WR,Atlanta Falcons,Brandon Aiyuk,WR,San Francisco 49ers,Brock Purdy,QB,San Francisco 49ers,Trey McBride,TE,Arizona Cardinals
236,Team 1412,Tyreek Hill,WR,Miami Dolphins,Puka Nacua,WR,Los Angeles Rams,Marvin Harrison,WR,Arizona Cardinals,De'Von Achane,RB,Miami Dolphins,David Njoku,TE,Cleveland Browns,Kyler Murray,QB,Arizona Cardinals
236,Team 1413,CeeDee Lamb,WR,Dallas Cowboys,Jahmyr Gibbs,RB,Detroit Lions,Jonathan Taylor,RB,Indianapolis Colts,Mike Evans,WR,Tampa Bay Buccaneers,Patrick Mahomes,QB,Kansas City Chiefs,Jake Ferguson,TE,Dallas Cowboys
236,Team 1414,Ja'Marr Chase,WR,Cincinnati Bengals,A.J. Brown,WR,Philadelphia Eagles,Saquon Barkley,RB,Philadelphia Eagles,Deebo Samuel,WR,San Francisco 49ers,Joe Burrow,QB,Cincinnati Bengals,Mark Andrews,TE,Baltimore Ravens
236,Team 1415,Justin Jefferson,WR,Minnesota Vikings,Breece Hall,RB,NY Jets,Chris Olave,WR,New Orleans Saints,Davante Adams,WR,Las Vegas Raiders,Brock Bowers,TE,Las Vegas Raiders,Anthony Richardson,QB,Indianapolis Colts
236,Team 1416,Amon-Ra St. Brown,WR,Detroit Lions,Bijan Robinson,RB,Atlanta Falcons,Nico Collins,WR,Houston Texans,Jaylen Waddle,WR,Miami Dolphins,Sam LaPorta,TE,Detroit Lions,Tua Tagovailoa,QB,Miami Dolphins
237,Team 1417,CeeDee Lamb,WR,Dallas Cowboys,Jahmyr Gibbs,RB,Detroit Lions,Jonathan Taylor,RB,Indianapolis Colts,Jaylen Waddle,WR,Miami Dolphins,Anthony Richardson,QB,Indianapolis Colts,Jake Ferguson,TE,Dallas Cowboys
237,Team 1418,Tyreek Hill,WR,Miami Dolphins,Puka Nacua,WR,Los Angeles Rams,Marvin Harrison,WR,Arizona Cardinals,Kyren Williams,RB,Los Angeles Rams,Dalton Kincaid,TE,Buffalo Bills,Tua Tagovailoa,QB,Miami Dolphins
237,Team 1419,Christian McCaffrey,RB,San Francisco 49ers,Garrett Wilson,WR,NY Jets,Drake London,WR,Atlanta Falcons,Nico Collins,WR,Houston Texans,Dalton Schultz,TE,Houston Texans,Brock Purdy,QB,San Francisco 49ers
237,Team 1420,Amon-Ra St. Brown,WR,Detroit Lions,A.J. Brown,WR,Philadelphia Eagles,Chris Olave,WR,New Orleans Saints,Derrick Henry,RB,Baltimore Ravens,Jalen Hurts,QB,Philadelphia Eagles,Sam LaPorta,TE,Detroit Lions
237,Team 1421,Ja'Marr Chase,WR,Cincinnati Bengals,Breece Hall,RB,NY Jets,Deebo Samuel,WR,San Francisco 49ers,De'Von Achane,RB,Miami Dolphins,Joe Burrow,QB,Cincinnati Bengals,David Njoku,TE,Cleveland Browns
237,Team 1422,Justin Jefferson,WR,Minnesota Vikings,Bijan Robinson,RB,Atlanta Falcons,Saquon Barkley,RB,Philadelphia Eagles,Brandon Aiyuk,WR,San Francisco 49ers,Trevor Lawrence,QB,Jacksonville Jaguars,Travis Kelce,TE,Kansas City Chiefs
238,Team 1423,Christian McCaffrey,RB,San Francisco 49ers,Marvin Harrison,WR,Arizona Cardinals,Drake London,WR,Atlanta Falcons,Brandon Aiyuk,WR,San Francisco 49ers,Kyler Murray,QB,Arizona Cardinals,Trey McBride,TE,Arizona Cardinals
238,Team 1424,CeeDee Lamb,WR,Dallas Cowboys,Jahmyr Gibbs,RB,Detroit Lions,Garrett Wilson,WR,NY Jets,Mike Evans,WR,Tampa Bay Buccaneers,Jake Ferguson,TE,Dallas Cowboys,Jared Goff,QB,Detroit Lions
238,Team 1425,Tyreek Hill,WR,Miami Dolphins,Puka Nacua,WR,Los Angeles Rams,Jonathan Taylor,RB,Indianapolis Colts,Chris Olave,WR,New Orleans Saints,Tua Tagovailoa,QB,Miami Dolphins,Travis Kelce,TE,Kansas City Chiefs
238,Team 1426,Justin Jefferson,WR,Minnesota Vikings,Bijan Robinson,RB,Atlanta Falcons,Nico Collins,WR,Houston Texans,Deebo Samuel,WR,San Francisco 49ers,Jalen Hurts,QB,Philadelphia Eagles,Dalton Kincaid,TE,Buffalo Bills
238,Team 1427,Ja'Marr Chase,WR,Cincinnati Bengals,A.J. Brown,WR,Philadelphia Eagles,Davante Adams,WR,Las Vegas Raiders,De'Von Achane,RB,Miami Dolphins,Joe Burrow,QB,Cincinnati Bengals,Brock Bowers,TE,Las Vegas Raiders
238,Team 1428,Breece Hall,RB,NY Jets,Amon-Ra St. Brown,WR,Detroit Lions,Jaylen Waddle,WR,Miami Dolphins,Saquon Barkley,RB,Philadelphia Eagles,Sam LaPorta,TE,Detroit Lions,Jordan Love,QB,Green Bay Packers
239,Team 1429,CeeDee Lamb,WR,Dallas Cowboys,Jahmyr Gibbs,RB,Detroit Lions,Garrett Wilson,WR,NY Jets,Mike Evans,WR,Tampa Bay Buccaneers,Jake Ferguson,TE,Dallas Cowboys,Jared Goff,QB,Detroit Lions
239,Team 1430,Christian McCaffrey,RB,San Francisco 49ers,Marvin Harrison,WR,Arizona Cardinals,Chris Olave,WR,New Orleans Saints,Davante Adams,WR,Las Vegas Raiders,Patrick Mahomes,QB,Kansas City Chiefs,Trey McBride,TE,Arizona Cardinals
239,Team 1431,Tyreek Hill,WR,Miami Dolphins,Puka Nacua,WR,Los Angeles Rams,Jonathan Taylor,RB,Indianapolis Colts,Jaylen Waddle,WR,Miami Dolphins,Dalton Schultz,TE,Houston Texans,Josh Allen,QB,Buffalo Bills
239,Team 1432,Bijan Robinson,RB,Atlanta Falcons,Breece Hall,RB,NY Jets,Drake London,WR,Atlanta Falcons,Brandon Aiyuk,WR,San Francisco 49ers,Brock Purdy,QB,San Francisco 49ers,Travis Kelce,TE,Kansas City Chiefs
239,Team 1433,Ja'Marr Chase,WR,Cincinnati Bengals,A.J. Brown,WR,Philadelphia Eagles,Nico Collins,WR,Houston Texans,De'Von Achane,RB,Miami Dolphins,Joe Burrow,QB,Cincinnati Bengals,Dalton Kincaid,TE,Buffalo Bills
239,Team 1434,Amon-Ra St. Brown,WR,Detroit Lions,Justin Jefferson,WR,Minnesota Vikings,Deebo Samuel,WR,San Francisco 49ers,Saquon Barkley,RB,Philadelphia Eagles,Jalen Hurts,QB,Philadelphia Eagles,Dallas Goedert,TE,Philadelphia Eagles
240,Team 1435,Christian McCaffrey,RB,San Francisco 49ers,Marvin Harrison,WR,Arizona Cardinals,Drake London,WR,Atlanta Falcons,De'Von Achane,RB,Miami Dolphins,Kyler Murray,QB,Arizona Cardinals,Pat Freiermuth,TE,Pittsburgh Steelers
240,Team 1436,Tyreek Hill,WR,Miami Dolphins,Garrett Wilson,WR,NY Jets,Jahmyr Gibbs,RB,Detroit Lions,Mike Evans,WR,Tampa Bay Buccaneers,Jared Goff,QB,Detroit Lions,Travis Kelce,TE,Kansas City Chiefs
240,Team 1437,CeeDee Lamb,WR,Dallas Cowboys,Puka Nacua,WR,Los Angeles Rams,Saquon Barkley,RB,Philadelphia Eagles,Deebo Samuel,WR,San Francisco 49ers,Jalen Hurts,QB,Philadelphia Eagles,Jake Ferguson,TE,Dallas Cowboys
240,Team 1438,Ja'Marr Chase,WR,Cincinnati Bengals,A.J. Brown,WR,Philadelphia Eagles,Jonathan Taylor,RB,Indianapolis Colts,Jaylen Waddle,WR,Miami Dolphins,Joe Burrow,QB,Cincinnati Bengals,Dallas Goedert,TE,Philadelphia Eagles
240,Team 1439,Justin Jefferson,WR,Minnesota Vikings,Bijan Robinson,RB,Atlanta Falcons,Chris Olave,WR,New Orleans Saints,Brandon Aiyuk,WR,San Francisco 49ers,Brock Purdy,QB,San Francisco 49ers,David Njoku,TE,Cleveland Browns
240,Team 1440,Amon-Ra St. Brown,WR,Detroit Lions,Breece Hall,RB,NY Jets,Nico Collins,WR,Houston Texans,Davante Adams,WR,Las Vegas Raiders,Sam LaPorta,TE,Detroit Lions,Jayden Daniels,QB,Washington Commanders
241,Team 1441,Christian McCaffrey,RB,San Francisco 49ers,Garrett Wilson,WR,NY Jets,Marvin Harrison,WR,Arizona Cardinals,DK Metcalf,WR,Seattle Seahawks,Kyler Murray,QB,Arizona Cardinals,Trey McBride,TE,Arizona Cardinals
241,Team 1442,CeeDee Lamb,WR,Dallas Cowboys,Jahmyr Gibbs,RB,Detroit Lions,Chris Olave,WR,New Orleans Saints,De'Von Achane,RB,Miami Dolphins,Sam LaPorta,TE,Detroit Lions,Lamar Jackson,QB,Baltimore Ravens
241,Team 1443,Ja'Marr Chase,WR,Cincinnati Bengals,Breece Hall,RB,NY Jets,Drake London,WR,Atlanta Falcons,Brandon Aiyuk,WR,San Francisco 49ers,Patrick Mahomes,QB,Kansas City Chiefs,Brock Bowers,TE,Las Vegas Raiders
241,Team 1444,Tyreek Hill,WR,Miami Dolphins,Puka Nacua,WR,Los Angeles Rams,Jaylen Waddle,WR,Miami Dolphins,Saquon Barkley,RB,Philadelphia Eagles,Jordan Love,QB,Green Bay Packers,Dallas Goedert,TE,Philadelphia Eagles
241,Team 1445,Justin Jefferson,WR,Minnesota Vikings,A.J. Brown,WR,Philadelphia Eagles,Jonathan Taylor,RB,Indianapolis Colts,Deebo Samuel,WR,San Francisco 49ers,Travis Kelce,TE,Kansas City Chiefs,Dak Prescott,QB,Dallas Cowboys
241,Team 1446,Bijan Robinson,RB,Atlanta Falcons,Amon-Ra St. Brown,WR,Detroit Lions,Nico Collins,WR,Houston Texans,Davante Adams,WR,Las Vegas Raiders,Jared Goff,QB,Detroit Lions,Dalton Schultz,TE,Houston Texans
242,Team 1447,Christian McCaffrey,RB,San Francisco 49ers,Puka Nacua,WR,Los Angeles Rams,Marvin Harrison,WR,Arizona Cardinals,Brandon Aiyuk,WR,San Francisco 49ers,Kyler Murray,QB,Arizona Cardinals,Travis Kelce,TE,Kansas City Chiefs
242,Team 1448,CeeDee Lamb,WR,Dallas Cowboys,Jahmyr Gibbs,RB,Detroit Lions,Nico Collins,WR,Houston Texans,Deebo Samuel,WR,San Francisco 49ers,Dalton Schultz,TE,Houston Texans,Brock Purdy,QB,San Francisco 49ers
242,Team 1449,Tyreek Hill,WR,Miami Dolphins,Garrett Wilson,WR,NY Jets,Chris Olave,WR,New Orleans Saints,Kyren Williams,RB,Los Angeles Rams,Tua Tagovailoa,QB,Miami Dolphins,David Njoku,TE,Cleveland Browns
242,Team 1450,Ja'Marr Chase,WR,Cincinnati Bengals,A.J. Brown,WR,Philadelphia Eagles,Drake London,WR,Atlanta Falcons,De'Von Achane,RB,Miami Dolphins,Jalen Hurts,QB,Philadelphia Eagles,Dallas Goedert,TE,Philadelphia Eagles
242,Team 1451,Justin Jefferson,WR,Minnesota Vikings,Breece Hall,RB,NY Jets,Jonathan Taylor,RB,Indianapolis Colts,Jaylen Waddle,WR,Miami Dolphins,Brock Bowers,TE,Las Vegas Raiders,Anthony Richardson,QB,Indianapolis Colts
242,Team 1452,Bijan Robinson,RB,Atlanta Falcons,Amon-Ra St. Brown,WR,Detroit Lions,Saquon Barkley,RB,Philadelphia Eagles,Davante Adams,WR,Las Vegas Raiders,Sam LaPorta,TE,Detroit Lions,Jared Goff,QB,Detroit Lions
243,Team 1453,CeeDee Lamb,WR,Dallas Cowboys,Marvin Harrison,WR,Arizona Cardinals,Jahmyr Gibbs,RB,Detroit Lions,Mike Evans,WR,Tampa Bay Buccaneers,Kyler Murray,QB,Arizona Cardinals,Sam LaPorta,TE,Detroit Lions
243,Team 1454,Christian McCaffrey,RB,San Francisco 49ers,Puka Nacua,WR,Los Angeles Rams,Drake London,WR,Atlanta Falcons,Davante Adams,WR,Las Vegas Raiders,Jalen Hurts,QB,Philadelphia Eagles,Mark Andrews,TE,Baltimore Ravens
243,Team 1455,Tyreek Hill,WR,Miami Dolphins,Garrett Wilson,WR,NY Jets,Jonathan Taylor,RB,Indianapolis Colts,Brandon Aiyuk,WR,San Francisco 49ers,Brock Purdy,QB,San Francisco 49ers,Dalton Kincaid,TE,Buffalo Bills
243,Team 1456,Ja'Marr Chase,WR,Cincinnati Bengals,A.J. Brown,WR,Philadelphia Eagles,Nico Collins,WR,Houston Texans,De'Von Achane,RB,Miami Dolphins,Dallas Goedert,TE,Philadelphia Eagles,Tua Tagovailoa,QB,Miami Dolphins
243,Team 1457,Breece Hall,RB,NY Jets,Bijan Robinson,RB,Atlanta Falcons,Deebo Samuel,WR,San Francisco 49ers,Chris Olave,WR,New Orleans Saints,Jayden Daniels,QB,Washington Commanders,Travis Kelce,TE,Kansas City Chiefs
243,Team 1458,Amon-Ra St. Brown,WR,Detroit Lions,Justin Jefferson,WR,Minnesota Vikings,Jaylen Waddle,WR,Miami Dolphins,Saquon Barkley,RB,Philadelphia Eagles,Jared Goff,QB,Detroit Lions,David Njoku,TE,Cleveland Browns
244,Team 1459,Christian McCaffrey,RB,San Francisco 49ers,Puka Nacua,WR,Los Angeles Rams,Marvin Harrison,WR,Arizona Cardinals,DeVonta Smith,WR,Philadelphia Eagles,Brock Purdy,QB,San Francisco 49ers,Mark Andrews,TE,Baltimore Ravens
244,Team 1460,CeeDee Lamb,WR,Dallas Cowboys,Garrett Wilson,WR,NY Jets,Nico Collins,WR,Houston Texans,De'Von Achane,RB,Miami Dolphins,Tua Tagovailoa,QB,Miami Dolphins,Dalton Schultz,TE,Houston Texans
244,Team 1461,Tyreek Hill,WR,Miami Dolphins,Jahmyr Gibbs,RB,Detroit Lions,Jonathan Taylor,RB,Indianapolis Colts,Brandon Aiyuk,WR,San Francisco 49ers,Josh Allen,QB,Buffalo Bills,Dalton Kincaid,TE,Buffalo Bills
244,Team 1462,Ja'Marr Chase,WR,Cincinnati Bengals,Breece Hall,RB,NY Jets,Chris Olave,WR,New Orleans Saints,Jaylen Waddle,WR,Miami Dolphins,Joe Burrow,QB,Cincinnati Bengals,Pat Freiermuth,TE,Pittsburgh Steelers
244,Team 1463,Justin Jefferson,WR,Minnesota Vikings,A.J. Brown,WR,Philadelphia Eagles,Saquon Barkley,RB,Philadelphia Eagles,Davante Adams,WR,Las Vegas Raiders,Jalen Hurts,QB,Philadelphia Eagles,Dallas Goedert,TE,Philadelphia Eagles
244,Team 1464,Amon-Ra St. Brown,WR,Detroit Lions,Bijan Robinson,RB,Atlanta Falcons,Drake London,WR,Atlanta Falcons,Deebo Samuel,WR,San Francisco 49ers,Jared Goff,QB,Detroit Lions,Trey McBride,TE,Arizona Cardinals
245,Team 1465,CeeDee Lamb,WR,Dallas Cowboys,Jahmyr Gibbs,RB,Detroit Lions,Jonathan Taylor,RB,Indianapolis Colts,Brandon Aiyuk,WR,San Francisco 49ers,Jared Goff,QB,Detroit Lions,Jake Ferguson,TE,Dallas Cowboys
245,Team 1466,Christian McCaffrey,RB,San Francisco 49ers,Garrett Wilson,WR,NY Jets,Marvin Harrison,WR,Arizona Cardinals,Jaylen Waddle,WR,Miami Dolphins,Jordan Love,QB,Green Bay Packers,Mark Andrews,TE,Baltimore Ravens
245,Team 1467,Tyreek Hill,WR,Miami Dolphins,A.J. Brown,WR,Philadelphia Eagles,Drake London,WR,Atlanta Falcons,Saquon Barkley,RB,Philadelphia Eagles,Pat Freiermuth,TE,Pittsburgh Steelers,Patrick Mahomes,QB,Kansas City Chiefs
245,Team 1468,Ja'Marr Chase,WR,Cincinnati Bengals,Bijan Robinson,RB,Atlanta Falcons,Chris Olave,WR,New Orleans Saints,DeVonta Smith,WR,Philadelphia Eagles,Jayden Daniels,QB,Washington Commanders,David Njoku,TE,Cleveland Browns
245,Team 1469,Amon-Ra St. Brown,WR,Detroit Lions,Puka Nacua,WR,Los Angeles Rams,Deebo Samuel,WR,San Francisco 49ers,De'Von Achane,RB,Miami Dolphins,Sam LaPorta,TE,Detroit Lions,Tua Tagovailoa,QB,Miami Dolphins
245,Team 1470,Breece Hall,RB,NY Jets,Justin Jefferson,WR,Minnesota Vikings,Nico Collins,WR,Houston Texans,Davante Adams,WR,Las Vegas Raiders,Brock Bowers,TE,Las Vegas Raiders,Lamar Jackson,QB,Baltimore Ravens
246,Team 1471,Christian McCaffrey,RB,San Francisco 49ers,Marvin Harrison,WR,Arizona Cardinals,Drake London,WR,Atlanta Falcons,DeVonta Smith,WR,Philadelphia Eagles,Brock Purdy,QB,San Francisco 49ers,Travis Kelce,TE,Kansas City Chiefs
246,Team 1472,CeeDee Lamb,WR,Dallas Cowboys,Garrett Wilson,WR,NY Jets,Jahmyr Gibbs,RB,Detroit Lions,Nico Collins,WR,Houston Texans,Dak Prescott,QB,Dallas Cowboys,Jake Ferguson,TE,Dallas Cowboys
246,Team 1473,Tyreek Hill,WR,Miami Dolphins,Puka Nacua,WR,Los Angeles Rams,Deebo Samuel,WR,San Francisco 49ers,Kyren Williams,RB,Los Angeles Rams,Tua Tagovailoa,QB,Miami Dolphins,Trey McBride,TE,Arizona Cardinals
246,Team 1474,Ja'Marr Chase,WR,Cincinnati Bengals,A.J. Brown,WR,Philadelphia Eagles,Jonathan Taylor,RB,Indianapolis Colts,Brandon Aiyuk,WR,San Francisco 49ers,Jalen Hurts,QB,Philadelphia Eagles,Mark Andrews,TE,Baltimore Ravens
246,Team 1475,Justin Jefferson,WR,Minnesota Vikings,Breece Hall,RB,NY Jets,Chris Olave,WR,New Orleans Saints,Jaylen Waddle,WR,Miami Dolphins,Dalton Schultz,TE,Houston Texans,Kyler Murray,QB,Arizona Cardinals
246,Team 1476,Amon-Ra St. Brown,WR,Detroit Lions,Bijan Robinson,RB,Atlanta Falcons,Davante Adams,WR,Las Vegas Raiders,Saquon Barkley,RB,Philadelphia Eagles,Sam LaPorta,TE,Detroit Lions,Trevor Lawrence,QB,Jacksonville Jaguars
247,Team 1477,Christian McCaffrey,RB,San Francisco 49ers,Jahmyr Gibbs,RB,Detroit Lions,Marvin Harrison,WR,Arizona Cardinals,DK Metcalf,WR,Seattle Seahawks,Sam LaPorta,TE,Detroit Lions,Jared Goff,QB,Detroit Lions
247,Team 1478,Tyreek Hill,WR,Miami Dolphins,Puka Nacua,WR,Los Angeles Rams,Jonathan Taylor,RB,Indianapolis Colts,Jaylen Waddle,WR,Miami Dolphins,Trevor Lawrence,QB,Jacksonville Jaguars,Brock Bowers,TE,Las Vegas Raiders
247,Team 1479,CeeDee Lamb,WR,Dallas Cowboys,Garrett Wilson,WR,NY Jets,Nico Collins,WR,Houston Texans,De'Von Achane,RB,Miami Dolphins,Josh Allen,QB,Buffalo Bills,Jake Ferguson,TE,Dallas Cowboys
247,Team 1480,Ja'Marr Chase,WR,Cincinnati Bengals,A.J. Brown,WR,Philadelphia Eagles,Drake London,WR,Atlanta Falcons,Saquon Barkley,RB,Philadelphia Eagles,Kyler Murray,QB,Arizona Cardinals,Travis Kelce,TE,Kansas City Chiefs
247,Team 1481,Amon-Ra St. Brown,WR,Detroit Lions,Breece Hall,RB,NY Jets,Deebo Samuel,WR,San Francisco 49ers,Brandon Aiyuk,WR,San Francisco 49ers,Brock Purdy,QB,San Francisco 49ers,David Njoku,TE,Cleveland Browns
247,Team 1482,Justin Jefferson,WR,Minnesota Vikings,Bijan Robinson,RB,Atlanta Falcons,Chris Olave,WR,New Orleans Saints,Davante Adams,WR,Las Vegas Raiders,Mark Andrews,TE,Baltimore Ravens,Lamar Jackson,QB,Baltimore Ravens
248,Team 1483,Christian McCaffrey,RB,San Francisco 49ers,Marvin Harrison,WR,Arizona Cardinals,Jahmyr Gibbs,RB,Detroit Lions,DeVonta Smith,WR,Philadelphia Eagles,David Njoku,TE,Cleveland Browns,Kyler Murray,QB,Arizona Cardinals
248,Team 1484,CeeDee Lamb,WR,Dallas Cowboys,A.J. Brown,WR,Philadelphia Eagles,Drake London,WR,Atlanta Falcons,Derrick Henry,RB,Baltimore Ravens,Jalen Hurts,QB,Philadelphia Eagles,Dallas Goedert,TE,Philadelphia Eagles
248,Team 1485,Tyreek Hill,WR,Miami Dolphins,Puka Nacua,WR,Los Angeles Rams,Nico Collins,WR,Houston Texans,Kyren Williams,RB,Los Angeles Rams,Jared Goff,QB,Detroit Lions,Sam LaPorta,TE,Detroit Lions
248,Team 1486,Ja'Marr Chase,WR,Cincinnati Bengals,Garrett Wilson,WR,NY Jets,Jonathan Taylor,RB,Indianapolis Colts,De'Von Achane,RB,Miami Dolphins,Joe Burrow,QB,Cincinnati Bengals,Trey McBride,TE,Arizona Cardinals
248,Team 1487,Amon-Ra St. Brown,WR,Detroit Lions,Breece Hall,RB,NY Jets,Saquon Barkley,RB,Philadelphia Eagles,Davante Adams,WR,Las Vegas Raiders,Patrick Mahomes,QB,Kansas City Chiefs,Brock Bowers,TE,Las Vegas Raiders
248,Team 1488,Justin Jefferson,WR,Minnesota Vikings,Bijan Robinson,RB,Atlanta Falcons,Deebo Samuel,WR,San Francisco 49ers,Chris Olave,WR,New Orleans Saints,Travis Kelce,TE,Kansas City Chiefs,Trevor Lawrence,QB,Jacksonville Jaguars
249,Team 1489,CeeDee Lamb,WR,Dallas Cowboys,Puka Nacua,WR,Los Angeles Rams,Garrett Wilson,WR,NY Jets,Derrick Henry,RB,Baltimore Ravens,Mark Andrews,TE,Baltimore Ravens,Dak Prescott,QB,Dallas Cowboys
249,Team 1490,Christian McCaffrey,RB,San Francisco 49ers,Marvin Harrison,WR,Arizona Cardinals,Drake London,WR,Atlanta Falcons,De'Von Achane,RB,Miami Dolphins,Dalton Kincaid,TE,Buffalo Bills,Kyler Murray,QB,Arizona Cardinals
249,Team 1491,Tyreek Hill,WR,Miami Dolphins,Jahmyr Gibbs,RB,Detroit Lions,Jonathan Taylor,RB,Indianapolis Colts,Brandon Aiyuk,WR,San Francisco 49ers,Anthony Richardson,QB,Indianapolis Colts,Sam LaPorta,TE,Detroit Lions
249,Team 1492,Ja'Marr Chase,WR,Cincinnati Bengals,Breece Hall,RB,NY Jets,Chris Olave,WR,New Orleans Saints,Davante Adams,WR,Las Vegas Raiders,Joe Burrow,QB,Cincinnati Bengals,Brock Bowers,TE,Las Vegas Raiders
249,Team 1493,Amon-Ra St. Brown,WR,Detroit Lions,A.J. Brown,WR,Philadelphia Eagles,Saquon Barkley,RB,Philadelphia Eagles,Jaylen Waddle,WR,Miami Dolphins,Jared Goff,QB,Detroit Lions,Dallas Goedert,TE,Philadelphia Eagles
249,Team 1494,Justin Jefferson,WR,Minnesota Vikings,Bijan Robinson,RB,Atlanta Falcons,Deebo Samuel,WR,San Francisco 49ers,Nico Collins,WR,Houston Texans,Trevor Lawrence,QB,Jacksonville Jaguars,David Njoku,TE,Cleveland Browns
250,Team 1495,CeeDee Lamb,WR,Dallas Cowboys,Jahmyr Gibbs,RB,Detroit Lions,Marvin Harrison,WR,Arizona Cardinals,Jaylen Waddle,WR,Miami Dolphins,Jared Goff,QB,Detroit Lions,Trey McBride,TE,Arizona Cardinals
250,Team 1496,Ja'Marr Chase,WR,Cincinnati Bengals,Garrett Wilson,WR,NY Jets,Nico Collins,WR,Houston Texans,Derrick Henry,RB,Baltimore Ravens,Joe Burrow,QB,Cincinnati Bengals,Mark Andrews,TE,Baltimore Ravens
250,Team 1497,Tyreek Hill,WR,Miami Dolphins,Puka Nacua,WR,Los Angeles Rams,Chris Olave,WR,New Orleans Saints,De'Von Achane,RB,Miami Dolphins,Tua Tagovailoa,QB,Miami Dolphins,Jake Ferguson,TE,Dallas Cowboys
250,Team 1498,Christian McCaffrey,RB,San Francisco 49ers,A.J. Brown,WR,Philadelphia Eagles,Drake London,WR,Atlanta Falcons,Deebo Samuel,WR,San Francisco 49ers,Jalen Hurts,QB,Philadelphia Eagles,Dallas Goedert,TE,Philadelphia Eagles
250,Team 1499,Bijan Robinson,RB,Atlanta Falcons,Breece Hall,RB,NY Jets,Davante Adams,WR,Las Vegas Raiders,Brandon Aiyuk,WR,San Francisco 49ers,Jordan Love,QB,Green Bay Packers,David Njoku,TE,Cleveland Browns
